file_name,relative_path,file_type,data_scope,row_count,column_count,database_or_json_objects,file_size_bytes,sha256,analysis_date_utc,suspected_grain,candidate_primary_key,candidate_foreign_keys,patient_identifier_available,event_date_available,inspection_error
statin_pravastatin_product_distribution.csv,external/synthea/build/resources/main/modules/lookup_tables/statin_pravastatin_product_distribution.csv,csv,external_reference_or_fixture,327,8,age; gender; state; Prescribe_Pravastatin_Sodium_10_Mg_Oral_Tablet; Prescribe_Pravastatin_Sodium_20_Mg_Oral_Tablet; Prescribe_Pravastatin_Sodium_40_Mg_Oral_Tablet; Prescribe_Pravastatin_Sodium_40_Mg_Oral_Tablet_Pravachol; Prescribe_Pravastatin_Sodium_80_Mg_Oral_Tablet,14896,48128152203b4ddb620f6b45d635ef9f4b0edb754845beee1bb11fd7b23cf071,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
statin_rosuvastatin_product_distribution.csv,external/synthea/build/resources/main/modules/lookup_tables/statin_rosuvastatin_product_distribution.csv,csv,external_reference_or_fixture,319,11,age; gender; state; Prescribe_Rosuvastatin_Calcium_10_Mg_Oral_Tablet; Prescribe_Rosuvastatin_Calcium_10_Mg_Oral_Tablet_Crestor; Prescribe_Rosuvastatin_Calcium_20_Mg_Oral_Tablet; Prescribe_Rosuvastatin_Calcium_20_Mg_Oral_Tablet_Crestor; Prescribe_Rosuvastatin_Calcium_40_Mg_Oral_Tablet; Prescribe_Rosuvastatin_Calcium_40_Mg_Oral_Tablet_Crestor; Prescribe_Rosuvastatin_Calcium_5_Mg_Oral_Tablet; Prescribe_Rosuvastatin_Calcium_5_Mg_Oral_Tablet_Crestor,19074,a1a2164360f960b019dc8ad91d8f1ef63feefcc5d4892d1afa1a686c9eb358b1,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
statin_simvastatin_product_distribution.csv,external/synthea/build/resources/main/modules/lookup_tables/statin_simvastatin_product_distribution.csv,csv,external_reference_or_fixture,365,8,age; gender; state; Prescribe_Simvastatin_10_Mg_Oral_Tablet; Prescribe_Simvastatin_20_Mg_Oral_Tablet; Prescribe_Simvastatin_40_Mg_Oral_Tablet; Prescribe_Simvastatin_5_Mg_Oral_Tablet; Prescribe_Simvastatin_80_Mg_Oral_Tablet,16611,0ee1abface65118a2b8d6305296ffc23d0375465229d0db436a3b90832e65ef7,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
uti.csv,external/synthea/build/resources/main/modules/lookup_tables/uti.csv,csv,external_reference_or_fixture,10,5,age; gender; Cystitis; Pyelonephritis; Wait_for_UTI,348,6665a967f539b2c79568fb43e38468254449ace3e53002022cf2cd23e752fd85,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
uti_recurrence.csv,external/synthea/build/resources/main/modules/lookup_tables/uti_recurrence.csv,csv,external_reference_or_fixture,10,4,age; gender; Cystitis; Pyelonephritis,367,baf597d27a7c139f962b7a100ff02abfcdc616c540478c7867e888305965aeda,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_ar.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_ar.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_ar_risk; Aortic Valve Regurgitation; Annual Check,1246,69f481211603d2f07c05c3f3bcf5da675e7e97be9975eaaee500ab15537ee1fb,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_as.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_as.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_as_risk; Aortic Valve Stenosis; Check for AR Onset,1247,8bf435896cec3b993e2ccfc0c981e8a4d1a7a43ad6849397b58a0ee95659623b,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_mr.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_mr.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_mr_risk; Mitral Valve Regurgitation; Annual Check,1246,78a970a1139ab9d64cdc9b04db8b1ec28cf72b70f5701c532e28d17cb895a647,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_ms.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_ms.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_ms_risk; Mitral Valve Stenosis; Check for MR Onset,1245,335feee1da21506fa7441d65c0b8d7d1d05783a157417f2551d6a487281f4d4e,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_pr.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_pr.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_pr_risk; Pulmonic Valve Regurgitation; Annual Check,1234,07b9b2c51ce07524999f79dc2a897f7e568a375efd53ecaefeb43359a5df51bb,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_ps.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_ps.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_ps_risk; Pulmonic Valve Stenosis; Check for PR Onset,1241,ea61fcc810400d793df0c40ce0b59763015001c83196855ce3a59af223af9d6e,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_tr.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_tr.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_tr_risk; Tricuspid Valve Regurgitation; Annual Check,1249,c05eac1fbb72bc409deda5046d3142296ca05539c1457bc6b942b4a3aa084575,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
vhd_ts.csv,external/synthea/build/resources/main/modules/lookup_tables/vhd_ts.csv,csv,external_reference_or_fixture,38,5,age; gender; vhd_ts_risk; Tricuspid Valve Stenosis; Check for TR Onset,1252,f600e227053dc180091f57e21ba9068bf5de68d62c0ab301e6cd269b0b325d9b,2026-08-28,unknown/reference table; inspect before analytical use,,,False,False,
lung_cancer.json,external/synthea/build/resources/main/modules/lung_cancer.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,77148,c5c9722c4d0146d9554438229e5e0339cbad5ae1fe333ff270d020c5b2d98a92,2026-08-28,reference/configuration JSON object,,,False,False,
lung_cancer_probabilities.json,external/synthea/build/resources/main/modules/lung_cancer/lung_cancer_probabilities.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,4066,15e4e7d35a0cc94f216cb2409a4ec47a9c875712ce28b87f3cdfb5156a5af818,2026-08-28,reference/configuration JSON object,,,False,False,
lupus.json,external/synthea/build/resources/main/modules/lupus.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,10216,ebad84328ed841bbeda3be5c3d1a75faca169dd4971713783507aec0bbba7323,2026-08-28,reference/configuration JSON object,,,False,False,
mTBI.json,external/synthea/build/resources/main/modules/mTBI.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,1729,fccecb0bf9eb36dfc48e40894d7d0dca5b2f1b20e14bc4dd3a21d697471823cf,2026-08-28,reference/configuration JSON object,,,False,False,
med_rec.json,external/synthea/build/resources/main/modules/med_rec.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,1927,0cfef4ca6a2c39e9dc12f492b34118e02fa1e8a405d7ba3361e84fcd30184e5b,2026-08-28,reference/configuration JSON object,,,False,False,
ace_arb.json,external/synthea/build/resources/main/modules/medications/ace_arb.json,json,external_reference_or_fixture,1,4,name; remarks; gmf_version; states,66903,6e3bafd56fe32cc47d6f1e3d6d9e80778463fe825d5e4a5021b2351a01bcaa7f,2026-08-28,reference/configuration JSON object,,,False,False,
beta_blocker.json,external/synthea/build/resources/main/modules/medications/beta_blocker.json,json,external_reference_or_fixture,1,4,name; remarks; gmf_version; states,45656,5c3d77fe2b22c458074e07e324bfa83231038313983342b8f73cff658a83c32b,2026-08-28,reference/configuration JSON object,,,False,False,
ear_infection_antibiotic.json,external/synthea/build/resources/main/modules/medications/ear_infection_antibiotic.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,17593,47e7301673352fa39b39fdde1024774ae86f2f5170c34aa5c6f8fc4536aeb930,2026-08-28,reference/configuration JSON object,,,False,False,
emergency_inhaler.json,external/synthea/build/resources/main/modules/medications/emergency_inhaler.json,json,external_reference_or_fixture,1,4,name; remarks; gmf_version; states,14915,963b420a316271a3f3548191f1c5ca029147adc6074ec30d086d3afa978eafb3,2026-08-28,reference/configuration JSON object,,,False,False,
hypertension_medication.json,external/synthea/build/resources/main/modules/medications/hypertension_medication.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,33908,c9b0dcc659adf3cd2693615e13cd15c9f4e06ae76a2eab9a099837a384604720,2026-08-28,reference/configuration JSON object,,,False,False,
maintenance_inhaler.json,external/synthea/build/resources/main/modules/medications/maintenance_inhaler.json,json,external_reference_or_fixture,1,4,name; remarks; gmf_version; states,26357,37c0e1c234bd83561caec9a25797e5b103224e3857f2bf0045a6b3313cf768aa,2026-08-28,reference/configuration JSON object,,,False,False,
moderate_opioid_pain_reliever.json,external/synthea/build/resources/main/modules/medications/moderate_opioid_pain_reliever.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,5290,2e230bbdab2a5dbd6a35d1a0771bb5379b185e9b11276be9be771992a1e994fc,2026-08-28,reference/configuration JSON object,,,False,False,
otc_antihistamine.json,external/synthea/build/resources/main/modules/medications/otc_antihistamine.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,13308,61e25a48618417b4798d2ade3b20694fa484880dbfddaeeb9a5d98a5bf69eb64,2026-08-28,reference/configuration JSON object,,,False,False,
otc_pain_reliever.json,external/synthea/build/resources/main/modules/medications/otc_pain_reliever.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,9504,26d3310f78db9b2da4177bc0d5b5501481fbee1dcb0959e6c4145a9cb9086efd,2026-08-28,reference/configuration JSON object,,,False,False,
statin.json,external/synthea/build/resources/main/modules/medications/statin.json,json,external_reference_or_fixture,1,4,name; remarks; gmf_version; states,33809,a7a71102bf5c0e28c34d85a4224dd2796913abc0117119460d2fc8c6a904cf7d,2026-08-28,reference/configuration JSON object,,,False,False,
strong_opioid_pain_reliever.json,external/synthea/build/resources/main/modules/medications/strong_opioid_pain_reliever.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,4331,a653e9d7aa61a102fd26d053c21258f7c20ef4d298e9a8e8a222171e6b850ab8,2026-08-28,reference/configuration JSON object,,,False,False,
mend_program.json,external/synthea/build/resources/main/modules/mend_program.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,4852,e37130bb9729f1e0f62b462ed4dd2a81c6fa7442a6f9d89308f37bc7da056f25,2026-08-28,reference/configuration JSON object,,,False,False,
amputations.json,external/synthea/build/resources/main/modules/metabolic_syndrome/amputations.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,11894,99f5fb95bbadbfa863fe7ad30b16240456240453b8b13ec92c573daf78da575a,2026-08-28,reference/configuration JSON object,,,False,False,
diabetic_retinopathy_diagnoses.json,external/synthea/build/resources/main/modules/metabolic_syndrome/diabetic_retinopathy_diagnoses.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,7179,5393e3653985a7e8817788c4afd632b48a2bc9c73c04fde6da5780d88246c231,2026-08-28,reference/configuration JSON object,,,False,False,
diabetic_retinopathy_progression.json,external/synthea/build/resources/main/modules/metabolic_syndrome/diabetic_retinopathy_progression.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,7078,223971bbf9e3c382ca74555bb031d487d0f6e04d46244651afdefaa289e8ce78,2026-08-28,reference/configuration JSON object,,,False,False,
dme_supplies.json,external/synthea/build/resources/main/modules/metabolic_syndrome/dme_supplies.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,2732,0099309a1fb7b08bb4ca2790e9443a2d4556a46ab2f57946ec12c803ce8eb210,2026-08-28,reference/configuration JSON object,,,False,False,
kidney_conditions.json,external/synthea/build/resources/main/modules/metabolic_syndrome/kidney_conditions.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,59054,1362eeccd6c65aed3366f42c177398c3884b8b38ae78ed15af7025d454498354,2026-08-28,reference/configuration JSON object,,,False,False,
medications.json,external/synthea/build/resources/main/modules/metabolic_syndrome/medications.json,json,external_reference_or_fixture,1,2,name; states,11243,a615a2e41a4cadcd50c1382fec938089705c8ab5acfa2042f5b8729d8550826e,2026-08-28,reference/configuration JSON object,,,False,False,
metabolic_syndrome_care.json,external/synthea/build/resources/main/modules/metabolic_syndrome_care.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,21629,3f198b701e26fdbc23ac0c8d6dc1cd76f876e76a16a771d52fe3fb7c823569ce,2026-08-28,reference/configuration JSON object,,,False,False,
metabolic_syndrome_disease.json,external/synthea/build/resources/main/modules/metabolic_syndrome_disease.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,16795,9035bb772322a909e8490145c42b069f33133f601d9f6cd17a3c15bd64416501,2026-08-28,reference/configuration JSON object,,,False,False,
myocardial_infarction.json,external/synthea/build/resources/main/modules/myocardial_infarction.json,json,external_reference_or_fixture,1,5,name; specialty; remarks; states; gmf_version,8404,d7d2048f10bad83d99b1b9a4fe7c066d77b2e9e4307a33036b737d0aa6cbe468,2026-08-28,reference/configuration JSON object,,,False,False,
opioid_addiction.json,external/synthea/build/resources/main/modules/opioid_addiction.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,27255,1ff06017a27f1b775a30f0a4212bdc8d63147fb2e610470c2653bfe273f455da,2026-08-28,reference/configuration JSON object,,,False,False,
osteoarthritis.json,external/synthea/build/resources/main/modules/osteoarthritis.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,13909,736c190f8de468be54a4048c49c0de0690f7a86f6d929eae93b518e71479bd17,2026-08-28,reference/configuration JSON object,,,False,False,
osteoporosis.json,external/synthea/build/resources/main/modules/osteoporosis.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,7021,4316767bfe08402f3314c22c90de016ebb2ceb5ff81719471485ce26f54ff605,2026-08-28,reference/configuration JSON object,,,False,False,
pregnancy.json,external/synthea/build/resources/main/modules/pregnancy.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,68916,1bb96c30b0d8430c8b10b36fa30e246bb505dfa52d02eb10d7d432855ff8a736,2026-08-28,reference/configuration JSON object,,,False,False,
prescribing_opioids_for_chronic_pain_and_treatment_of_oud.json,external/synthea/build/resources/main/modules/prescribing_opioids_for_chronic_pain_and_treatment_of_oud.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,90467,61a87e5c593b65dd70225bfc30026dbbd17c841f5abdfb043f937ffc0da5016a,2026-08-28,reference/configuration JSON object,,,False,False,
rheumatoid_arthritis.json,external/synthea/build/resources/main/modules/rheumatoid_arthritis.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,10841,1f336dce0c46b76a5c786e44f1ba26a6230f05645064ad93a1784aed14b335ad,2026-08-28,reference/configuration JSON object,,,False,False,
self_harm.json,external/synthea/build/resources/main/modules/self_harm.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,20659,cc1db830a15fd5b1c39b2dbd9724e107f4bd7df0b2557aaca978e69a886679ce,2026-08-28,reference/configuration JSON object,,,False,False,
sepsis.json,external/synthea/build/resources/main/modules/sepsis.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,18767,5d60cf152c28a47c6c530f30ae6afef598306e8c1f4989c9a3a3944d1e8e5aab,2026-08-28,reference/configuration JSON object,,,False,False,
sexual_activity.json,external/synthea/build/resources/main/modules/sexual_activity.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,13531,4063d9044ca48a134d6b74332ac097dad835214fcdf940049d74abf3a5520e59,2026-08-28,reference/configuration JSON object,,,False,False,
sinusitis.json,external/synthea/build/resources/main/modules/sinusitis.json,json,external_reference_or_fixture,1,3,name; states; gmf_version,15052,3d5251031e938f7df2ec78fd5a49dc21b4e85e603ece3c829fdcc0dc881bbdcd,2026-08-28,reference/configuration JSON object,,,False,False,
sleep_apnea.json,external/synthea/build/resources/main/modules/sleep_apnea.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,28063,b1df64d9b9b4308d5fac745a9d1275f5ab3952c277050e36bb3977c051a78fc2,2026-08-28,reference/configuration JSON object,,,False,False,
skilled_nursing_facility.json,external/synthea/build/resources/main/modules/snf/skilled_nursing_facility.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,9392,76c6b71fee153a3afa342fe985f16a9d089bdef6e56e3163a6c6f8050b0320a5,2026-08-28,reference/configuration JSON object,,,False,False,
sore_throat.json,external/synthea/build/resources/main/modules/sore_throat.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,19260,602483e7e575426b18d7d53488e2d80704f5930a17848ab99fc93cf968e49a58,2026-08-28,reference/configuration JSON object,,,False,False,
spina_bifida.json,external/synthea/build/resources/main/modules/spina_bifida.json,json,external_reference_or_fixture,1,3,name; remarks; states,26893,286ade31730535c9174f78f809c8facc29d26aad066ca7d324dc873db0e3463e,2026-08-28,reference/configuration JSON object,,,False,False,
stable_ischemic_heart_disease.json,external/synthea/build/resources/main/modules/stable_ischemic_heart_disease.json,json,external_reference_or_fixture,1,5,name; specialty; remarks; states; gmf_version,6244,caef12130527c24b9cfb6b9eb94314f793f299b96cd0894c479e76bc81d6651f,2026-08-28,reference/configuration JSON object,,,False,False,
stroke.json,external/synthea/build/resources/main/modules/stroke.json,json,external_reference_or_fixture,1,5,name; specialty; remarks; states; gmf_version,4234,6dbd5a635f621be56427effc88019253f199bd947fc47eac6e7915756265f48c,2026-08-28,reference/configuration JSON object,,,False,False,
general_anesthesia.json,external/synthea/build/resources/main/modules/surgery/general_anesthesia.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,11692,571ac961ef076d0831f4b1d8a48c25b4dffb34402c8f00971eb92ebb964d1916,2026-08-28,reference/configuration JSON object,,,False,False,
total_joint_replacement.json,external/synthea/build/resources/main/modules/total_joint_replacement.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,12194,b8b12c2b1400d496017ddda5a81fe48ab0d1d82fb85c80a01594aff585375763,2026-08-28,reference/configuration JSON object,,,False,False,
functional_status_assessments.json,external/synthea/build/resources/main/modules/total_joint_replacement/functional_status_assessments.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,23236,abc7a81862d475bb544ae94c2888141cd63b8e037345a250a8499ea9c2e377a4,2026-08-28,reference/configuration JSON object,,,False,False,
trigger_bone_marrow_transplant.json,external/synthea/build/resources/main/modules/trigger_bone_marrow_transplant.json,json,external_reference_or_fixture,1,4,name; remarks; states; gmf_version,3316,5c8f23775893af1bae61b3cb88f2e3136c8ba3dfbcab56335f38a99b8afdb6a9,2026-08-28,reference/configuration JSON object,,,False,False,
