source_group,source_table,source_file,column_name,data_type,missing_percentage,unique_values,example_values,numeric_min,numeric_q05,numeric_q25,numeric_median,numeric_q75,numeric_q95,numeric_max,date_min,date_max,likely_semantic_role,timing_classification,possible_leakage_risk,missingness_interpretation,data_quality_concerns
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,initial_regimen_type,str,79.08,3,doublet | monotherapy | triplet,,,,,,,,,,treatment_or_medication,future,HIGH: future/post-index information,collected_but_unavailable_or_unknown,high missingness (79.1%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,initiated_within_30d,bool,0.0,2,False | True,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,initiated_within_60d,bool,0.0,2,False | True,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,initiated_within_90d,bool,0.0,2,False | True,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,initiation_90d_status,str,0.0,3,NOT_INITIATED_WITHIN_90D | NOT_ELIGIBLE | INITIATED_WITHIN_90D,,,,,,,,,,categorical_or_descriptive,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,insurance_type,str,2.77,17,medicare | medicaid | other,,,,,,,,,,categorical_or_descriptive,baseline,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,intensification_at_treatment_start_flag,bool,0.0,2,False | True,,,,,,,,,,treatment_or_medication,treatment_start,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,intensification_flag,bool,0.0,2,False | True,,,,,,,,,,indicator,future,HIGH: future/post-index information,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,isup_grade_group,float64,4.12,5,4.0 | 1.0 | 3.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,,,clinical_state_or_measure,diagnosis,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,last_observed_date,datetime64[us],0.0,1049,2025-12-31 | 2024-08-29 | 2023-04-18,,,,,,,,2019-05-19,2025-12-31,temporal,future,HIGH: future/post-index information,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,loss_to_follow_up_date,datetime64[us],91.96,630,2022-03-29 | 2024-08-03 | 2024-09-30,,,,,,,,2019-09-06,2025-12-30,temporal,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,high missingness (92.0%); some date values do not parse
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,lost_to_follow_up_flag,bool,0.0,2,False | True,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,market_code,str,0.0,7,US | DE | JP,,,,,,,,,,market_or_pathway_segment,baseline,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,market_depth,str,0.0,2,deep | scan,,,,,,,,,,market_or_pathway_segment,baseline,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,max_refill_gap_days,int64,0.0,110,0 | 3 | 31,0.0,0.0,0.0,0.0,0.0,32.0,120.0,,,treatment_or_medication,future,HIGH: future/post-index information,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,metastatic_flag,bool,0.0,2,True | False,,,,,,,,,,clinical_state_or_measure,diagnosis,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,mhspc_flag,bool,0.0,2,True | False,,,,,,,,,,indicator,eligibility,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,observation_end_date,datetime64[us],0.0,1,2025-12-31,,,,,,,,2025-12-31,2025-12-31,temporal,administrative,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,constant or all-missing field
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,observation_start_date,datetime64[us],0.0,2416,2021-05-23 | 2018-04-27 | 2019-08-06,,,,,,,,2017-01-16,2024-03-14,temporal,administrative,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,pathway_care_setting,str,0.0,4,mixed_pathway | community_urology | community_oncology,,,,,,,,,,market_or_pathway_segment,future,HIGH: future/post-index information,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,patient_id,str,0.0,10000,<direct/quasi-identifier values masked>,,,,,,,,,,identifier_or_foreign_key,identifier,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistence_12m_status,str,0.0,5,NOT_APPLICABLE | CENSORED_NOT_EVALUABLE | DISCONTINUED,,,,,,,,,,outcome_or_endpoint,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistence_12m_status_gap_30d,str,0.0,5,NOT_APPLICABLE | CENSORED_NOT_EVALUABLE | DISCONTINUED,,,,,,,,,,outcome_or_endpoint,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistence_12m_status_gap_60d,str,0.0,5,NOT_APPLICABLE | CENSORED_NOT_EVALUABLE | DISCONTINUED,,,,,,,,,,outcome_or_endpoint,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistence_12m_status_gap_90d,str,0.0,5,NOT_APPLICABLE | CENSORED_NOT_EVALUABLE | PERSISTENT,,,,,,,,,,outcome_or_endpoint,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistence_3m_status,str,0.0,5,NOT_APPLICABLE | PERSISTENT | DISCONTINUED,,,,,,,,,,outcome_or_endpoint,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistence_6m_status,str,0.0,5,NOT_APPLICABLE | CENSORED_NOT_EVALUABLE | PERSISTENT,,,,,,,,,,outcome_or_endpoint,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistence_rule_version,str,0.0,1,PERSISTENCE-SYN-v2.1,,,,,,,,,,outcome_or_endpoint,administrative,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,constant or all-missing field
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistent_12m,boolean,83.39,2,False | True,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,high missingness (83.4%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistent_12m_gap_30d,boolean,83.24,2,False | True,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,high missingness (83.2%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistent_12m_gap_60d,boolean,83.39,2,False | True,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,high missingness (83.4%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistent_12m_gap_90d,boolean,83.41,2,True | False,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,high missingness (83.4%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistent_3m,boolean,82.64,2,True | False,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,high missingness (82.6%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,persistent_6m,boolean,82.98,2,True | False,,,,,,,,,,indicator,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,high missingness (83.0%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,prescription_event_count,int64,0.0,22,0 | 2 | 4,0.0,0.0,0.0,0.0,0.0,8.0,21.0,,,numeric_measure,future,HIGH: future/post-index information,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,progression_date,datetime64[us],74.67,1380,2025-04-13 | 2025-04-03 | 2025-10-17,,,,,,,,2019-05-18,2025-12-31,temporal,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,mixed_structural_or_event_dependent,high missingness (74.7%); some date values do not parse
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,progression_event,bool,0.0,2,True | False,,,,,,,,,,outcome_or_endpoint,target_or_outcome,HIGH: target/outcome-derived; never use as predictor,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,prostate_stage,str,0.0,4,metastatic | localized | locally_advanced,,,,,,,,,,clinical_state_or_measure,diagnosis,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,psa_value,float64,4.88,926,34.1 | 27.9 | 35.0,0.9,4.2,9.2,16.1,27.8,60.7,324.8,,,clinical_state_or_measure,diagnosis,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,referral_completed_flag,bool,0.0,2,True | False,,,,,,,,,,indicator,post_referral,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,referral_delay_days,float64,60.16,101,15.0 | 24.0 | 48.0,1.0,3.0,18.0,30.0,44.0,68.0,139.0,,,numeric_measure,post_referral,CONDITIONAL: enforce documented availability cutoff,mixed_structural_or_event_dependent,high missingness (60.2%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,referral_status,str,0.0,6,completed | not_applicable | not_completed,,,,,,,,,,categorical_or_descriptive,post_referral,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,regimen_at_treatment_start,str,79.08,6,adt_arpi_doublet | adt_monotherapy | adt_chemotherapy_doublet,,,,,,,,,,treatment_or_medication,treatment_start,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,high missingness (79.1%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,regimen_component_count,int64,0.0,4,0 | 2 | 1,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,treatment_or_medication,future,HIGH: future/post-index information,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,regimen_component_count_at_treatment_start,int64,0.0,4,0 | 2 | 1,0.0,0.0,0.0,0.0,0.0,2.0,3.0,,,treatment_or_medication,treatment_start,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,none observed in univariate profile
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,regimen_type_at_treatment_start,str,79.08,3,doublet | monotherapy | triplet,,,,,,,,,,treatment_or_medication,treatment_start,CONDITIONAL: enforce documented availability cutoff,collected_but_unavailable_or_unknown,high missingness (79.1%)
analytical,patient_journey,data/releases/BAYER_PROSTATE_PATIENT_JOURNEY_SYNTHETIC_v2.1.0_20260825T112627Z/analytical_dataset/patient_journey.parquet,region,str,0.0,18,West | South | Northeast,,,,,,,,,,market_or_pathway_segment,baseline,LOW at the documented index,collected_but_unavailable_or_unknown,none observed in univariate profile
